corpus_author_id,name,num_citations,num_papers,i10,h_index,h_class
115222734,Mary Anne Weegar,54,4,1,3,L
143894538,Yun Peng,79,12,2,4,L
143890960,Denis Kramer,608,65,19,14,H
47862345,John Orrell,16,19,0,3,L
145831680,Christian Matt,589,106,10,10,H
145389998,Marimuthu Palaniswami,12174,593,163,40,H
48717269,Viktor Emil Frankl,1550,127,20,16,H
1399642537,H Meijers-Heijboer,744,7,3,6,L
5689005,Alice H Eagly,25573,309,153,70,H
1922210,Adam N. Joinson,4587,135,50,32,H
6416957,Owen Doody,1299,91,22,16,H
102215586,Andreia C. de Araújo,10,4,0,2,L
81551784,H. S. Chen,7566,772,186,40,H
80458337,Anna Dominiczak,6608,28,18,16,H
35414189,Herman K. Gold,10971,264,114,46,H
1605713038,Collaboration Chinese Respiratory Oncology,4,1,0,1,L
66972509,Archie B. Carroll,7404,132,36,26,H
143725485,Man Li,3744,363,85,26,H
1890685,Prashant Pandey,2076,74,14,13,H
145443407,James M. Church,5989,183,103,44,H
119556646,Li Xu,272,222,5,8,L
49302830,Frank A. Biocca,1269,32,11,11,H
7640670,Koranteng Adofo,1747,11,4,5,L
82331739,Hafiz Sheraz Arshad,13,20,0,3,L
3823632,Steven Fishbane,4815,264,96,38,H
74302340,Lori Heise,5446,94,32,22,H
144615187,Yan Bai,2804,561,62,26,H
50445993,Lloyd Knox,3201,114,26,18,H
69373966,Sean Bechofer,1130,3,1,1,L
101069737,Dean M. Behrens,973,3,2,2,L
2863895,Pardha S. Pyla,493,58,7,10,H
145954433,Lorena Palacio,154,20,3,6,L
31595161,Caroline Sarah Brown,600,20,6,9,L
1400917132,Mercedes Rodríguez-Rodríguez,67,30,1,6,L
5335125,Cesira Foppoli,324,63,10,10,H
36445704,Ana-Maria Popescu,5420,87,25,20,H
15570922,Erina Itoyama,4,6,0,2,L
145722666,Petra Merkel,5681,606,116,35,H
5278153,Lars Lindholm,9772,248,95,42,H
8615107,Mox Cheng,3,2,0,1,L
10425772,Zedong Zeng,74,1,1,1,L
46285891,Yuedong Yang,189,12,4,6,L
49577050,Joe Kreeger,93,5,2,3,L
152867421,Berend Niemeyer,388,1,1,1,L
13223085,Matthew Potoski,2125,114,38,24,H
88569805,William Gerald Austen,6667,562,153,35,H
4995472,Edward J. Rebar,9991,125,59,41,H
143868882,Kirsten Beyer,3328,175,59,30,H
1781866,Yoo Yong Kim,490,94,17,13,H
152685830,P.E.M. Quintao,59,4,3,4,L
47650905,Arun Rai,8030,174,77,44,H
5542131,Heike Biebermann,5863,174,81,32,H
31425385,Jan T. M. van der Meer,1773,77,25,18,H
2595744,Kwang-Hee Lee,723,181,15,12,H
48912775,J. Donald. Johnson,893,54,14,13,H
1748501,Claire Cardie,13042,221,127,55,H
1771066,Dirk Hähnel,7152,71,46,35,H
7315674,Guizhen Wu,2308,29,12,12,H
152307625,Cristina Biino,8414,772,137,35,H
1710285,Thomas A. Henzinger,29045,588,306,82,H
1709169,Magnus O. Myreen,1662,60,29,22,H
2920579,Anna Poggesi,2015,66,38,25,H
1685538,Tamara L. Berg,10562,81,55,41,H
144534021,Guo Jun,297,357,6,6,L
46855309,Riccardo Basso,50,12,1,4,L
72777768,Janice L. Jake,260,13,8,9,L
8716947,Helena Van Kerrebroeck,44,8,2,3,L
92126340,Bhal Chandra Joshi,307,103,2,7,L
4397583,Peter Newmark,2757,397,16,13,H
50450112,Koenraad J. Lindner,424,13,11,11,H
1412664047,Sophie A. Nicholson-Cole,1571,27,12,11,H
144249364,J. Feingold,175,12,3,6,L
145482075,Catherine Lord,10493,189,108,55,H
30978073,Alessandro Galeazzi,26,10,1,3,L
18773999,Antoine Bres,34,20,1,3,L
90375785,N. Kamp,5,4,0,2,L
51431201,Jinpo Yang,244,47,6,8,L
49343365,Masatoshi Ozaki,106,24,2,4,L
1830225,John F. Dovidio,14782,370,176,61,H
49752786,R. C. Huang,265,99,7,9,L
49724792,Liangbin Miu,5,3,0,2,L
2892178,Paul J. Lynch,909,26,7,7,L
145608940,Abraham Kandel,5723,510,138,37,H
46367859,Darren A Tutek,792,1,1,1,L
102943082,Alessio Boletti,2876,419,68,24,H
3621697,In-Soo Cho,516,139,13,12,H
145972123,Rosemary Chance,50,9,2,3,L
4227628,David J Mackill,7047,140,80,42,H
50626256,Naveen Garg,3658,141,55,26,H
50580545,Yaohui Chen,106,18,4,6,L
9145729,W. R. Tribe,1052,62,16,16,H
100791525,Wit Busza,11532,989,188,44,H
48210600,Jin Lan Liu,422,101,14,12,H
13460545,Yifen Tan,47,5,1,3,L
46718803,Catherine M. Batt,175,44,4,6,L
2070187,Stijn Eyerman,1798,65,29,22,H
41191098,Martin Giard,3689,127,33,21,H
34686556,Seiji Nishino,8803,299,118,41,H
69513664,Mike Kostner,3,4,0,2,L
11376718,Luciana Lepore,497,13,1,4,L
4216392,Daniela Marotto,36,7,2,3,L
1840258,Domenico Inzitari,10593,457,210,56,H
1718428,Jiawei Zhang,3624,227,84,31,H
31418553,Jason D Hill,1734,35,13,12,H
144532087,Ping Ling,23,38,0,4,L
7388137,Melvin Barrientos Marzan,3507,12,9,9,L
1750226,Jean-Marc Desharnais,800,107,18,14,H
144535982,Gianluca Alimonti,14101,1287,267,52,H
1490540298,Wendy Cornett,2,1,0,1,L
50465993,Ali Ghodsi,1055,22,6,7,L
2915673,Dieter K. Schroder,4154,144,26,16,H
95029437,Л. Ф. Сотникова,0,10,0,1,L
1997550,Fabio Beltram,2849,153,61,23,H
48510356,Albert Hollenbeck,2721,28,27,24,H
144483247,Marco A. Marra,10852,105,61,41,H
152235687,Ken Fujiwara,603,79,16,13,H
4941995,Frida Namnyak Ngalesoni,5419,16,14,14,H
65878604,Stanley Presser,2638,61,23,18,H
2290932,Fredrik Kjolstad,253,19,8,8,L
145778478,Nils Stein,9181,218,116,52,H
47682610,Simon Lefrançois,1354,17,4,6,L
145624000,Zhi-Hua Zhou,25612,589,289,77,H
4658601,John E. N. Veron,3636,61,35,24,H
6541810,Alexander A. Kolykhalov,1755,47,8,9,L
80427665,Ilkay Boramir,23,3,1,3,L
1393457484,Mohamad Ivan Fanany,6,1,0,1,L
40175393,Cristina Olaru,300,9,3,4,L
145610793,M. Robert Fraser,336,45,7,9,L
3240860,Erika Salvi,4873,89,40,23,H
92072141,Heo,36,31,1,3,L
3711211,A. H. Jan Danser,3481,203,75,31,H
72080627,Alain Hervé,9230,824,139,36,H
47864782,Hao Hu,1602,82,35,21,H
1637350988,Brenda Dorsey,62,1,1,1,L
2990741,Jan Leike,639,46,15,13,H
3040098,Karina Karolina Kedzior,418,46,12,12,H
10765477,Emanuele Di Palma,67,39,2,5,L
1805182,Guoqing Chen,2056,260,61,24,H
3048555,George R. Widmeyer,1078,34,6,7,L
1689854,Jeffrey M. Voas,3703,272,63,30,H
1726807,Diederik P. Kingma,44701,24,19,18,H
2742835,Ioannis Psaras,2131,96,39,21,H
77881574,Chuansheng Zheng,517,64,9,10,H
2332927,Jack G. A. J. van der Vorst,1825,71,36,21,H
2548598,Seok-Min Kang,1414,307,47,23,H
3860687,Brian B. Tuch,3841,60,24,22,H
31845684,S. Patricia Chou,6829,68,53,33,H
1796471,Hsin-Yi Chang,794,48,8,9,L
4877069,Rodney M. Camire,1403,142,45,25,H
32425478,Sudharshan Venkatesan,139,45,6,7,L
8605453,Sylvie Behillil,607,28,9,9,L
4369205,Alireza Ghajar,849,42,7,8,L
1693997,Liang Wang,8612,666,157,43,H
153878078,Seizou Hasegawa,6012,539,104,30,H
40168066,Venkateshwaran Venkataramani,1162,12,6,6,L
2219222,Constantinos Kolias,821,32,10,10,H
86957355,Tatiana Iov,12,19,0,3,L
15628392,Jordan C Angle,56,7,2,3,L
3809820,Audrey N. Schuetz,1494,123,30,17,H
30790343,George Plattsmier,1,2,0,1,L
2151678,Alain Fayolle,2250,401,49,23,H
114637749,Alexandre Zabi,10454,751,173,39,H
49257645,Helen Counihan,948,35,18,15,H
50858708,Holly L Everett,197,29,8,9,L
1428994437,Huub Jan Kleijn,1,1,0,1,L
40489438,Joel Hellewell,486,17,9,9,L
2464108,S. Matarrese,8380,556,158,40,H
46387121,Alison D. Pawlus,501,10,6,8,L
3069252,Claus Bundesen,3991,160,65,30,H
10750730,Raphael Arar,33,18,1,3,L
34848501,Nobuyuki Ijichi,289,7,4,4,L
32243087,Christian A. Reuter,146,18,3,5,L
2488388,Carlo Baccigalupi,6005,369,81,30,H
6669620,Renata Micha,8929,188,61,40,H
3053577,Seyed Mohsen Seyedaliakbar,374,16,2,5,L
49781202,Antonio Baroncelli,4791,325,83,34,H
33323965,Peter George Martin,5120,534,67,27,H
143971280,S. Khalil,5199,591,132,33,H
1398252879,Luiz Humberto Marcolino-Junior,276,61,8,10,H
145489234,Pratima Chowdary,2102,104,25,17,H
8797570,Asif A. Ghazanfar,5672,143,72,39,H
26818672,Hong-jie Yu,1758,79,36,21,H
67004552,Nimmi S. Kapoor,2,2,0,1,L
50119071,Dirk Neumann,792,113,25,15,H
47540188,Jianhong Zhang,1162,7,5,6,L
114117487,Adriana Romero,1327,6,3,4,L
87466737,Tim S. Grove,1797,63,36,20,H
3589670,Neşet Volkan Asar,134,13,4,6,L
1637350948,Cora Trelles Cartagena,62,1,1,1,L
1398764928,Ángel Rodríguez-Lafuente,243,19,10,10,H
5907328,Thomas Gridley,9417,129,91,49,H
34670763,Zi-Lin He,1333,27,10,10,H
48666180,Negar Golesorkhi,112,13,1,3,L
1397847205,Jonas Schmidt-Chanasit,1619,12,7,7,L
48928368,David Bignell,3323,84,50,30,H
144122897,J.P. McVittie,1260,5,5,5,L
4337045,Johannes Rousk,4078,94,52,31,H
145696762,Robyn Speer,345,3,2,3,L
5936906,Barry A. Franklin,6812,493,83,33,H
5861634,Donatella Marazziti,4189,548,109,30,H
1396639132,Pernilla Wittung-Stafshede,2333,173,68,21,H
79630912,José Flôres Fernandes Filho,188,168,3,8,L
152488234,N. P. G. van Deelen,985,230,21,16,H
3610171,Sinan Akbayram,464,131,13,11,H
34719051,Kaija Maher,3473,44,29,24,H
3916904,Keiichiro Haga,426,60,15,12,H
19165273,Patricia M. Dechow,10733,62,36,26,H
113715051,Moira Martin,9,10,0,3,L
69009250,Ku Ruhana Ku Mahamud,8,17,0,3,L
49766739,Jing Chang Lou,334,46,12,11,H
122792899,Colin Jessop,1483,235,32,18,H
3201827,Anton Leuski,1709,100,47,24,H
5084777,Christian Schnaible,553,168,15,12,H
120643225,Achmad Faizal Azmi,5,2,0,1,L
145392474,R. Juliet Angélica Prieto,1165,52,23,17,H
2130254,Herman Goossens,15270,485,207,58,H
145967056,H. Vincent Poor,50287,1792,734,106,H
1393657735,Juan Antonio Aguilar-Saavedra,12472,891,249,49,H
145086220,Tania Pedersen,564,18,13,11,H
4213450,Claude Négrier,3772,309,90,33,H
119011461,Ryan Lafond,3595,34,22,18,H
7511774,Ivo van der Lans,713,123,17,14,H
4538532,Lena M. Napolitano,7835,369,131,45,H
144317770,Nir Amram,8842,460,134,41,H
80614052,Rylan Conway,1011,227,30,17,H
49889218,Yiming Zhang,80,67,1,6,L
2153646,Heimo Müller,238,57,8,9,L
4482655,Spencer W. Redding,2139,111,52,26,H
16599961,Brig Klyce,33,15,1,4,L
145289276,Rainer Mankel,11777,1486,311,48,H
68993209,Paul D. Umbach,1916,37,20,19,H
145718317,Raul Gonzalez,402,13,2,4,L
46428995,Fu-Sheng Wang,406,14,4,4,L
2560878,T. Gopala Krishna,539,17,6,8,L
8390357,Giuseppe Remuzzi,39935,1113,547,96,H
144948995,Bin Cao,3844,230,76,28,H
2371632,Dijia Wu,181,37,6,8,L
7136913,John J. Leonard,15192,277,154,59,H
48161718,Chong Li,41,11,1,4,L
79569794,Guohua Li,367,47,8,9,L
86921839,Yang Yang,47,12,1,3,L
103301881,Stefaan Tavernier,7082,837,190,38,H
143679895,Denise Egger,3376,66,41,27,H
1422401235,Patricia Gruner,110,8,2,3,L
3625009,Stefano Pallanti,3442,165,81,31,H
40756597,Hann-ming Henry Juang,2800,83,27,18,H
11917401,Vicky L Stussy,214,7,4,6,L
145148521,Maria Nordin,1078,72,27,21,H
35226608,Martin Fishbein,34138,192,95,47,H
13732312,Shunxiang Xia,21,18,0,4,L
6504329,Caitlin E Hicks Pries,227,12,4,6,L
153719139,Mosayeb Rezaei,128,14,4,7,L
2994409,Sofie Lambert,574,25,8,9,L
1971520,D. Michael Long,5504,356,118,36,H
2931336,Catherine M. DesRoches,5361,143,66,36,H
40210501,Kensuke Okada,832,141,28,16,H
93192026,Kenji Fukami,0,2,0,1,L
5900409,Amilcar Tanuri,4425,221,88,35,H
2792198,Andrew R. J. Dainty,3152,250,75,31,H
93484114,J R Clyne,1217,4,3,4,L
3108106,Adam Molin,579,43,17,13,H
1726771,Stefan Nastic,499,39,16,14,H
1862544,Jan Struyf,1492,83,24,18,H
39961330,Marco Baroni,166,66,6,8,L
39989259,Roger S. Ulrich,6837,53,28,24,H
6798218,Colleen Keller,1972,154,49,26,H
28194895,Chin-Fu Chen,1368,35,16,12,H
3526452,Susan E. Jackson,16642,185,77,46,H
4918113,Alyssa Ziman,424,61,16,13,H
145233158,Michael I. Barrett,4572,101,38,27,H
117602707,Mark Linkins,632,4,3,3,L
9723301,Lei Yen,41,15,1,5,L
40069558,Joseph J. Gillespie,3073,78,50,28,H
145291669,Bolei Zhou,7977,85,39,30,H
7209081,J. Josko Brakus,1174,36,10,10,H
46881461,Marija Radojković,194,48,5,7,L
145926409,John Archibald Wheeler,5388,302,63,31,H
144753264,Donald Siegel,233,12,3,3,L
51039516,Myung-Chang Kang,305,117,9,10,H
91367054,Shin-Woo Kim,903,72,21,17,H
2036702,Kurinchi Selvan Gurusamy,6100,366,142,40,H
39172707,Jacob Devlin,6924,44,26,18,H
1380682652,Víctor Rodríguez Bouza,369,151,11,11,H
6434942,Ulrich W Weger,774,64,21,16,H
1398107262,Edson Serván-Mori,7248,92,29,20,H
98309142,James F. Kimpel,146,6,2,3,L
82244941,Mehdi Yaseri,4443,41,13,12,H
102517177,Dan Quach,912,221,21,16,H
4864091,Sidney D. Carter,97,15,4,4,L
103905776,David Harry Miller,8320,600,121,33,H
39013068,Susan Banks,108,75,3,6,L
4430237,Barbara Maughan,9342,268,130,52,H
113170332,Bas Kemp,2544,165,80,27,H
39635203,Yue Zu,25,23,0,3,L
1733858,Thomas M. Breuel,5055,278,127,34,H
2127260,Corbin D. Jones,12421,131,77,43,H
4782067,Stefanos Tyrovolas,6285,126,48,25,H
32296043,Andrew Stevens,261,14,3,4,L
102555682,Mustafa Numan Bakirci,6670,268,83,28,H
4966988,Alessandro Melchiorri,8308,571,147,39,H
83406525,Maria Udete Facundo Barbosa,8,29,0,2,L
5995795,Ronald H. Humphrey,2976,93,31,20,H
4153521,Alan E. Guttmacher,11821,87,51,33,H
30536787,Takeshi Kusakabe,11,13,0,3,L
49407527,Cyndy R Snyder,6187,124,57,37,H
9837882,Antti Rahtu,360,35,10,10,H
1942300,Manjunath Kudlur,13429,33,22,20,H
153936742,Kak Wong,341,154,10,10,H
2232745,Robert W. Erickson,6454,135,58,31,H
3184108,Scott Gordon Thomas,3595,190,71,31,H
5110063,Rosaline S. Barbour,5567,115,46,27,H
102431961,Vitaliano Ciulli,3919,418,95,28,H
3953866,Don A. Andrews,5466,84,31,25,H
47543574,Vasiliki Kalliopi Stathopoulou,6566,23,18,17,H
10726071,Jing Hua Chen,726,21,5,7,L
88040654,Mark Infield,169,6,1,2,L
48016847,Hucheng Wang,362,11,3,3,L
153657372,D J Johnston,124,6,4,5,L
144196930,Marco Salemi,2295,154,59,24,H
6431370,Johanna M. Geleijnse,17938,307,157,57,H
33837960,Aws Naser Jaber,62,19,2,5,L
2124950,Neha M. Yadav,27,16,0,3,L
49663853,Andreas Eggert,927,70,9,10,H
47326618,M. Serhat Başpınar,114,27,2,5,L
1490539509,Harriet Eldridge-Hindy,1,1,0,1,L
1890315,Matthew K. O. Lee,7294,212,82,40,H
50020340,James Huntley,2785,6,3,4,L
1689738,Vincent Lepetit,15675,189,127,54,H
152579218,Kors Bos,4668,432,83,35,H
2398440,Diana Harrison,4208,204,44,24,H
93113799,Rongshuo Cai,765,28,1,5,L
1398271643,Florencio López-de-Silanes,22542,97,52,33,H
8227902,Leanne M. Mauriello,320,21,7,9,L
5973168,Samar Reghunandanan,137,13,4,5,L
40646882,Sinead Keeney,2475,98,29,19,H
38085593,Aprajit Mahajan,1134,36,12,11,H
145203780,Fiona Jones,1321,222,27,20,H
116970430,Frances Taft Plunkett,2,2,0,2,L
72235309,Lillian H. Chaney,109,17,2,3,L
11309401,Brian G. Kennelly,13,55,0,2,L
1405499848,Joan García-Haro,243,26,5,6,L
5569411,François Corriveau,1223,43,10,10,H
66079787,Heather Westrup,110,4,2,3,L
3995458,Jeanette M. Tetrault,1140,87,24,16,H
108814274,Vittorio Giorgi,10,8,1,1,L
2711037,Martin Grunow,1086,145,27,18,H
1382525706,Maica Rodríguez-Sanz,2317,152,58,26,H
2404482,Sheila M. Olmstead,2073,75,33,23,H
3152336,Joel S. Perlmutter,1493,38,16,14,H
2629434,Russell D. Fernald,8344,245,150,47,H
4682428,Raffaella Panza,30,20,0,4,L
1573240205,Shunan Ruan,194,1,1,1,L
40453540,Francesco Ferro,311,48,10,10,H
31092429,C. Pettiford,107,28,4,7,L
144269784,D Valle,149,4,2,2,L
2580227,Jonathan I Bisson,4038,234,70,34,H
3097616,Dharmpal Takhar,3123,22,8,8,L
48378565,Yue Zhang,4319,409,100,35,H
1398278973,Karin Hoffmann-Sommergruber,4232,183,87,37,H
1401550458,Samer Al-khateeb,51,24,2,5,L
152465404,Leonardo Maria Giannini,1143,238,30,16,H
1699786,Laurie J. Hendren,7872,224,100,43,H
48898771,Danielle L. Smith,1309,51,10,10,H
47009927,Lei Feng,3741,490,91,25,H
143719623,David Bertsche,5221,722,128,36,H
9367618,Zhao Jian-qiang,103,68,2,5,L
39093760,Xiaofeng Wang,1936,136,47,26,H
48962491,Costin Caramarcu,2790,100,32,22,H
81253922,James Garbarino,6169,220,56,28,H
145199259,Marvin S. Zuckerman,10411,265,114,49,H
13388352,Chiping Chan,81,6,2,4,L
4930815,Qaiser Jabeen,679,47,12,12,H
6446560,Paul A Cannistraro,1562,14,12,12,H
2026212,Radek Grzeszczuk,5540,79,53,33,H
49217563,Patricio H. Manríquez,1018,62,27,19,H
1387831595,Brandon Allen,1768,324,51,21,H
122658112,Richard W. C. Lui,78,18,2,5,L
2460213,Timothy D. Howard,4167,150,65,39,H
1390531500,Xiaoke Xu,58,8,2,2,L
35820754,Venugopal Padmanabhan Menon,4470,180,113,37,H
4036693,Tom Byatt,2703,79,31,22,H
2675802,Fred O. Walumbwa,8267,115,66,40,H
143850466,Andy Lowe,1652,40,7,9,L
33814888,Herbert Goldenberg,314,12,2,5,L
123356311,Edwin Jazmany Loján Macas,0,1,0,1,L
50332765,Joseph D. Robson,880,147,27,16,H
2529397,Obi L. Griffith,6991,234,79,38,H
2591037,Ezio Torassa,9652,718,154,38,H
46705517,Eva Mueller,621,62,18,15,H
11878736,Luc Dibog,324,39,8,9,L
2986258,Gregory A. Nichols,5403,181,81,36,H
3150330,Ellen M. Wijsman,9994,229,117,47,H
32685123,Lawrence Eichenfield,1621,43,22,18,H
71479445,Raymond M. Brown,1794,713,41,20,H
2111798,Bruce D. Naliboff,8481,373,149,52,H
48403516,Ben Marzeion,1330,35,18,16,H
1400707099,Thomas Brüning,1792,25,15,14,H
9937793,Gregory Leif Rakness,10643,781,160,42,H
1857004,Saverio Stranges,3381,35,11,11,H
1492087681,Shan Gui,154,1,1,1,L
1896633,Alireza Delavari,2780,95,43,27,H
144317117,Paul Bates,3725,80,52,34,H
144743292,Syed Nazrul Islam,3,5,0,2,L
145849898,Gang Xiao,1916,382,60,21,H
1403802286,Karin D. Knorr-Cetina,3982,84,28,21,H
7223028,Verity A Lawrence,26,1,1,1,L
34566119,James M Mackenzie,474,16,5,7,L
88389582,B Klüttgen,284,1,1,1,L
1806247,Roy T. Fielding,10553,89,36,25,H
40626106,Hari Mohan Chandola,13,15,0,3,L
1779347,Anastasia Kitsantas,2047,72,31,21,H
95924648,Joosep Pata,2564,381,72,24,H
49298160,Ji-jun Li,148,40,3,7,L
47573538,John Beigel,210,6,4,4,L
73652263,Etsuo Taguchi,319,14,7,7,L
152247871,Daniele Ruini,512,200,13,12,H
143661677,Francesco Ricci,1174,144,39,17,H
8550078,Jia-yi Li,4009,136,66,28,H
48664510,Sampath Arepalli,2876,17,11,11,H
29273573,Lucy J. Macdonald,195,35,4,6,L
81416588,Carolyn Stahl,70,2,1,2,L
145123683,Conor Henderson,5792,633,125,35,H
145236007,Michael Boyle,3423,154,53,25,H
134014035,Gustav Klötzl,1,5,0,1,L
2334858,Neslihan Keser Özcan,242,31,6,7,L
121839819,Giacomo Cucciati,409,180,11,11,H
2355038,Nitu Kumari,21,18,1,3,L
90788466,Gonçalo Abecasis,5794,58,36,29,H
52518300,Stephen Poteet,164,13,3,4,L
3151901,David Besanko,3542,108,45,28,H
153358674,Adrian Pană,2080,16,8,8,L
144040264,Lim Hock,80,12,3,4,L
94979274,Thomas N. Gladwin,1789,24,8,8,L
79361233,Elliot Roth,3397,150,68,32,H
5155885,Dominique Rénier,5183,301,99,40,H
2050014,Michael Lustig,7837,173,52,32,H
33791555,Jeffrey Gabbay,832,17,14,14,H
47043226,José Ricardo de Abreu Reggi,28,5,1,3,L
37144787,Ming-Hsuan Yang,4360,120,33,22,H
1573899616,David Jewett,847,1,1,1,L
152929851,R. Sunyaev,3213,64,20,18,H
9574126,Ioannis K. Kaliakatsos,625,4,3,3,L
2053227,William R Walsh,4489,477,138,34,H
145155335,Michael Hind,3537,117,42,28,H
1403087385,Guillermo Gómez-Peña,232,27,5,7,L
98835780,Jaime Rivera Camino,139,45,1,4,L
6252349,Vivien Runnels,408,35,13,12,H
153773888,Xin Chen,28,20,2,4,L
48631549,Xiaogang Wang,1951,130,28,20,H
96874883,Lee G. Bolman,2924,18,11,11,H
1693288,Majid Ghassemian,1775,56,20,18,H
115152059,Asad Afzal Humayon,89,38,2,5,L
144767259,Baoning Zong,215,99,3,8,L
49331436,Phillip S. Strain,937,110,27,18,H
2649450,Judith L. Rapoport,31031,554,321,83,H
1412912431,Raquel González-Pérez,11,2,0,2,L
1892413,Yingwei Cui,948,15,10,10,H
148742811,عبد القادر بن احمد عبد القادر بن احمد,0,1,0,1,L
143966322,F. Estelle R. Simons,8791,303,154,48,H
144884041,Jane M. Govoni,6,6,0,2,L
6168183,Felix Frolow,3212,285,50,26,H
2779912,Svetlana Karamycheva,2627,23,17,16,H
144611701,Elena Ivanovna Popova,359,81,11,11,H
15866903,Locke D. Spencer,4713,204,45,25,H
6956429,Victor Viau,3456,63,47,27,H
46876227,Zhu Bin,26,57,0,4,L
83672777,Jane Mattes,52,5,2,3,L
5359930,Alex H. Krist,3572,174,73,30,H
2735100,Jae Kwang Kim,2142,345,73,20,H
144281775,Tim Dornan,4634,218,70,35,H
144517595,Françcois Boulanger,3484,250,36,22,H
2272653,Bobbie Rae Erickson,2301,51,40,28,H
103925562,Dietmar Borst,2650,12,5,7,L
1399101050,Asbjørn Følstad,949,99,24,15,H
46919972,Samuel C. Hoffman,102,11,2,4,L
48312389,Fanfan Xing,748,7,1,2,L
5084897,Katarzyna Bryc,2993,23,11,11,H
50326625,Harry Cheung,896,248,30,17,H
1864266,David O. Meltzer,6662,331,125,44,H
2452420,Gautam Palit,1495,116,47,23,H
39466005,Demewoz Haile,3828,40,22,18,H
31195212,Francisco Paulo Gioda,10,1,1,1,L
47095970,Ye Wu,192,20,6,6,L
50364539,G. C. J. J. van den Bergh,526,29,13,12,H
1777140,Subhabrata Mukherjee,677,57,16,14,H
1403776118,Krisztián Csaplár-Degovics,1,23,0,1,L
52109764,Vladimir Korenkov,3989,119,22,18,H
5357054,Volker Thiel,5284,141,70,36,H
97811716,Chang Ming Hu,1110,17,1,2,L
2517014,Elie A. Akl,17914,459,216,62,H
49682796,Linda M. Schilling,49,5,2,3,L
144141349,Barry M. Cook,23,38,0,3,L
2642566,Raymond J. Madachy,3183,119,27,17,H
7225485,Leo L. M. Poon,4396,79,37,26,H
67047104,Michael Puett,102,39,2,5,L
11676458,Paul J. H. Schoemaker,6772,118,42,30,H
49275950,Laurence Marmuse,13,4,0,2,L
2350772,Thomas J. Deerinck,6961,135,81,42,H
93450927,and Charles U. Pittman,1170,2,2,2,L
46522517,Xiaodong Liu,69,27,2,5,L
46700566,Jian Liu,6025,797,140,33,H
145631869,Weiguo Fan,4417,282,84,38,H
2378472,Miroslav Strnad,8489,463,175,46,H
1382142339,Isaac Ghinai,202,15,9,9,L
5545339,Jason E Domagalski,118,5,2,3,L
31442647,Amir H. Etemadi,1564,47,15,14,H
1382860568,Elizabeth Castaneda-Miranda,10971,672,186,45,H
2202932,Ali H. Mokdad,33944,492,279,81,H
77659373,Mario Herrero,3497,150,53,30,H
47936713,Lijun Xue,1285,7,1,1,L
1993087,Jeffrey B Blumberg,8656,364,144,50,H
103199280,Giuseppe Zito,4425,574,81,30,H
49367603,Daniel Scott,1095,53,29,20,H
143761675,Michaël Darmon,4939,208,73,34,H
50744885,Carla Pecoraro,144,8,5,6,L
71656021,Pirmin Berger,1309,254,35,20,H
6360083,Vladimir Podolny,896,12,8,8,L
50857478,Antonio Vagnerini,679,260,22,13,H
50729328,M. Sudha Rani,11,16,0,2,L
1854118,Joe Wherton,498,24,10,10,H
2761454,Kusum L. Ailawadi,1982,58,28,23,H
32726595,Suet-yi Leung,1121,12,10,10,H
47095893,Y. Y. Wu,314,63,5,7,L
6079308,Bernadette Earley,2099,197,62,26,H
144828948,Scott E. Reed,8903,28,19,16,H
144151922,M. Amin Farajian,116,9,5,6,L
145035129,H. Andrew Schwartz,2195,73,30,22,H
3311971,Rachel L. Roper,2660,51,29,23,H
122376876,Artur Apresyan,5816,475,76,26,H
30609722,Heungsik Brian Kim,148,9,4,6,L
1401628699,Akiko Watanabe-Takahashi,1149,15,13,13,H
144687492,Ronald Lindahl,970,122,30,15,H
1734091,Minho Lee,1706,416,48,21,H
153662691,Manuel Calderón Sánchez,1458,295,31,18,H
1422551282,Norma Francenia Santos-Sánchez,30,7,2,3,L
11863283,W. Houllé,10,11,1,1,L
3239996,Shigeru Okuma,2395,468,42,19,H
84340313,Abdulla Abdulsalam,5036,467,128,33,H
46560429,Emilia Garrison,3,1,0,1,L
12320772,Debra Bonnefin,128,4,3,4,L
49099129,Jesús García,1494,272,34,18,H
35194468,Allan N Kremp,27,4,1,3,L
143603864,María Jesús Rodrigo,81,40,4,7,L
152163988,Etiennette Auffray,10966,773,178,41,H
145470817,Janice J. Eng,9818,313,167,57,H
145607066,James M. Robins,30592,410,236,83,H
108803754,Milad Adel,361,66,12,12,H
3383132,Beverly J. Irby,985,193,20,16,H
32234392,Fahad Ibrahim Al-Jenoobi,380,71,12,11,H
143608373,Hal Roberts,202,24,7,8,L
82936951,Edélcio Vieira,2,3,0,1,L
8461029,Fortuné Gbètoho Gankpé,5217,26,18,17,H
1720007,Fabio Kon,2674,252,56,25,H
144538300,Zainol Abidin Ibrahim,2991,481,81,25,H
15828224,A. Fionda,146,5,1,3,L
46777613,Ana-Maria Simundic,884,101,24,17,H
1707347,Dilip Krishnan,4131,72,28,20,H
88600045,Mathieu Fisselbrand,0,1,0,1,L
50599725,Akira Fukui,598,21,1,3,L
123943405,Laurie Neu Rozakis,0,1,0,1,L
143945437,Raimondo Bruno,1720,271,50,23,H
1399007244,Miguel López-Lázaro,1767,53,25,16,H
46595623,Peter James Allen,2038,104,20,15,H
69394311,Ann Hogue,443,8,2,3,L
